Sample_ID,Plot,DateWeighed,DateFiltered,DateDelivered ,FalcoStandingTubeWeight wOutLid.g,WetSample Weigh.g,Study,Year,Location,SiteYear,Block,TrtNo,Trt,Residue,Herbicide,CovCropStg,CovCrop,CovStgResII,CovStgRes,Assay,AppTiming,TestHerb.ppm,StdHerb.ppm,Ratio,Background.ppm,pyroxasulfone.mgL,DepWashSum.ppm,RyeBio,VetchBio,CloverBio,
2V112D,112,45596,na,na,12.973,15.053,Petris,2022,VA,VA22,B1,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0303,0.24,0.12625,0.0028,0.0303,0.0794,167,0,5.5,
2V210D,210,45596,na,na,12.903,15.359,Petris,2022,VA,VA22,B2,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.142,0.24,0.591666667,0.0028,0.142,0.1868,110,0,14.5,
2V301D,301,45593,na,na,13.009,17.566,Petris,2022,VA,VA22,B3,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0225,0.24,0.09375,0.0028,0.0225,0.0493,162,0,3,
2V412D,412,45596,na,na,12.906,16.266,Petris,2022,VA,VA22,B4,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0418,0.24,0.174166667,0.0028,0.0418,0.1172,77,0,12.5,
2V112W,112,45593,na,na,12.963,16.677,Petris,2022,VA,VA22,B1,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0491,0.24,0.204583333,0.0028,0.0491,0.0794,167,0,5.5,
2V210W,210,45593,na,na,12.983,17.006,Petris,2022,VA,VA22,B2,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0448,0.24,0.186666667,0.0028,0.0448,0.1868,110,0,14.5,
2V301W,301,45593,na,na,13.025,16.116,Petris,2022,VA,VA22,B3,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0268,0.24,0.111666667,0.0028,0.0268,0.0493,162,0,3,
2V412W,412,45596,na,na,12.93,15.144,Petris,2022,VA,VA22,B4,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0754,0.24,0.314166667,0.0028,0.0754,0.1172,77,0,12.5,
2V111D,111,45596,na,na,12.857,16.917,Petris,2022,VA,VA22,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0156,0.24,0.065,0.0028,0.0156,0.0747,85,6.5,0,
2V202D,202,45593,na,na,12.931,16.131,Petris,2022,VA,VA22,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0707,0.24,0.294583333,0.0028,0.0707,0.1165,95,6.5,0,169.84
2V305D,305,45593,na,na,12.955,15.837,Petris,2022,VA,VA22,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0358,0.24,0.149166667,0.0028,0.0358,0.1267,132,13.5,0,169.84
2V409D,409,45593,na,na,12.907,15,Petris,2022,VA,VA22,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0307,0.24,0.127916667,0.0028,0.0307,0.1519,131,10.5,0,
2V111W,111,45593,na,na,12.851,17.041,Petris,2022,VA,VA22,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0591,0.24,0.24625,0.0028,0.0591,0.0747,85,6.5,0,
2V202W,202,45593,na,na,12.888,15.571,Petris,2022,VA,VA22,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0458,0.24,0.190833333,0.0028,0.0458,0.1165,95,6.5,0,
2V305W,305,45596,na,na,12.887,15.891,Petris,2022,VA,VA22,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0909,0.24,0.37875,0.0028,0.0909,0.1267,132,13.5,0,
2V409W,409,45593,na,na,13.008,15.961,Petris,2022,VA,VA22,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.1212,0.24,0.505,0.0028,0.1212,0.1519,131,10.5,0,
2VCST1,STD,45596,na,na,13.009,17.297,Petris,2022,VA,VA22,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,0 DAT,0.2587,0.24,1.077916667,0.0028,0.2587,na,na,na,na,
2VCST2,STD,45596,na,na,12.845,15.688,Petris,2022,VA,VA22,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,0 DAT,0.2223,0.24,0.92625,0.0028,0.2223,na,na,na,na,
2VCST3,STD,45596,na,na,12.896,15.618,Petris,2022,VA,VA22,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,0 DAT,0.2371,0.24,0.987916667,0.0028,0.2371,na,na,na,na,
2VDST1,STD,45593,na,na,12.977,17.007,Petris,2022,VA,VA22,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,21 DAT,0.1853,0.24,0.772083333,0.0028,0.1853,na,na,na,na,
2VUTC1,UTC,45381,na,na,12.874,15.32,Petris,2022,VA,VA22,na,UTC,no,control,pyroxasulfone,control,control,control,control,control,control,0.0038,0.24,0.015833333,0.0028,0.0038,na,na,na,na,
2VUTC2,UTC,45381,na,na,12.943,15.412,Petris,2022,VA,VA22,na,UTC,no,control,pyroxasulfone,control,control,control,control,control,control,0.003,0.24,0.0125,0.0028,0.003,na,na,na,na,
2VUTC3,UTC,45381,na,na,13.004,15.762,Petris,2022,VA,VA22,na,UTC,no,control,pyroxasulfone,control,control,control,control,control,control,0.0019,0.24,0.007916667,0.0028,0.0019,na,na,na,na,
2VUTC4,UTC,45381,na,na,12.845,15.045,Petris,2022,VA,VA22,na,UTC,no,control,pyroxasulfone,control,control,control,control,control,control,0.0025,0.24,0.010416667,0.0028,0.0025,na,na,na,na,
2VDST2,STD,45593,na,na,12.971,17.806,Petris,2022,VA,VA22,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.3151,0.24,1.312916667,0.0028,0.3151,na,na,na,na,
2VDST3,STD,45593,na,na,12.917,17.762,Petris,2022,VA,VA22,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.2399,0.24,0.999583333,0.0028,0.2399,na,na,na,na,
2VDST4,STD,45593,na,na,12.957,17.054,Petris,2022,VA,VA22,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.1699,0.24,0.707916667,0.0028,0.1699,na,na,na,na,
2V109D,109,45593,na,na,12.977,14.638,Petris,2022,VA,VA22,B1,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.1466,0.24,0.610833333,0.0028,0.1466,0.1743,54,0,0,
2V201D,201,45593,na,na,12.982,16.299,Petris,2022,VA,VA22,B2,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.072,0.24,0.3,0.0028,0.072,0.1027,53,0,0,
2V302D,302,45593,na,na,12.914,17.13,Petris,2022,VA,VA22,B3,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.1079,0.24,0.449583333,0.0028,0.1079,0.1896,68,0,0,
2V410D,410,45596,na,na,13.009,15.728,Petris,2022,VA,VA22,B4,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.0661,0.24,0.275416667,0.0028,0.0661,0.0901,59,0,0,
2V109W,109,45596,na,na,13.004,17.287,Petris,2022,VA,VA22,B1,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0277,0.24,0.115416667,0.0028,0.0277,0.1743,54,0,0,
2V201W,201,45593,na,na,12.991,16.821,Petris,2022,VA,VA22,B2,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0307,0.24,0.127916667,0.0028,0.0307,0.1027,53,0,0,
2V302W,302,45593,na,na,12.989,15.322,Petris,2022,VA,VA22,B3,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0817,0.24,0.340416667,0.0028,0.0817,0.1896,68,0,0,
2V410W,410,45596,na,na,12.953,15.297,Petris,2022,VA,VA22,B4,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.024,0.24,0.1,0.0028,0.024,0.0901,59,0,0,
2V107D,107,45593,na,na,12.955,15.82,Petris,2022,VA,VA22,B1,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.0659,0.24,0.274583333,0.0028,0.0659,0.1365,77,0,0,
2V212D,212,45596,na,na,12.924,17.249,Petris,2022,VA,VA22,B2,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.0665,0.24,0.277083333,0.0028,0.0665,0.1825,68,0,0,
2V303D,303,45593,na,na,13.021,16.495,Petris,2022,VA,VA22,B3,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.0911,0.24,0.379583333,0.0028,0.0911,0.1553,77,0,0,
2V401D,401,45593,na,na,12.924,16.106,Petris,2022,VA,VA22,B4,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.1135,0.24,0.472916667,0.0028,0.1135,0.1968,118,0,0,
2V107W,107,45596,na,na,12.94,17.399,Petris,2022,VA,VA22,B1,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0706,0.24,0.294166667,0.0028,0.0706,0.1365,77,0,0,
2V212W,212,45593,na,na,12.953,17.296,Petris,2022,VA,VA22,B2,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.116,0.24,0.483333333,0.0028,0.116,0.1825,68,0,0,
2V303W,303,45593,na,na,12.949,15.101,Petris,2022,VA,VA22,B3,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0642,0.24,0.2675,0.0028,0.0642,0.1553,77,0,0,
2V401W,401,45593,na,na,12.935,17.258,Petris,2022,VA,VA22,B4,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0833,0.24,0.347083333,0.0028,0.0833,0.1968,118,0,0,
3V110D,110,45183,45184,45184,10.77,14.45,Petris,2023,VA,VA23,B1,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.0043,0.4,0.01075,0.0075,0.0043,0.0486,155,0,0,
3V212D,212,45176,45183,45183,10.7,14.88,Petris,2023,VA,VA23,B2,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.1395,0.4,0.34875,0.0075,0.1395,0.14,184.5,0,0,
3V305D,305,45183,45184,45184,10.7,14.57,Petris,2023,VA,VA23,B3,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.143,0.4,0.3575,0.0075,0.143,0.1435,147,0,0,
3V408D,408,45176,45183,45183,10.42,17.6,Petris,2023,VA,VA23,B4,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.054,0.4,0.135,0.0075,0.054,0.055,173,0,0,
3V110W,110,45176,45183,45183,10.6,15.55,Petris,2023,VA,VA23,B1,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0443,0.4,0.11075,0.0075,0.0443,0.0486,155,0,0,
3V212W,212,45183,45184,45184,10.62,14.35,Petris,2023,VA,VA23,B2,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0005,0.4,0.00125,0.0075,0.0005,0.14,184.5,0,0,
3V305W,305,45183,45184,45184,10.49,15.17,Petris,2023,VA,VA23,B3,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0005,0.4,0.00125,0.0075,0.0005,0.1435,147,0,0,
3V408W,408,45183,45184,45184,10.7,15.12,Petris,2023,VA,VA23,B4,3,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.001,0.4,0.0025,0.0075,0.001,0.055,173,0,0,
3V101D,101,45176,45183,45183,10.74,15.09,Petris,2023,VA,VA23,B1,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.0833,0.4,0.20825,0.0075,0.0833,0.1617,141.5,0,0,
3V209D,209,45183,45184,45184,10.71,15.05,Petris,2023,VA,VA23,B2,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.0748,0.4,0.187,0.0075,0.0748,0.0767,139.5,0,0,
3V306D,306,45183,45184,45184,10.59,15.03,Petris,2023,VA,VA23,B3,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.0004,0.4,0.001,0.0075,0.0004,0.0727,163.5,0,0,
3V401D,401,45176,45183,45183,10.75,15.4,Petris,2023,VA,VA23,B4,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.0501,0.4,0.12525,0.0075,0.0501,0.0961,112,0,0,
3V101W,101,45176,45183,45183,10.55,14.49,Petris,2023,VA,VA23,B1,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0784,0.4,0.196,0.0075,0.0784,0.1617,141.5,0,0,
3V209W,209,45183,45184,45184,10.72,15.62,Petris,2023,VA,VA23,B2,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0019,0.4,0.00475,0.0075,0.0019,0.0767,139.5,0,0,
3V306W,306,45183,45184,45184,10.51,15.4,Petris,2023,VA,VA23,B3,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0723,0.4,0.18075,0.0075,0.0723,0.0727,163.5,0,0,
3V401W,401,45183,45184,45184,10.46,15.67,Petris,2023,VA,VA23,B4,4,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.046,0.4,0.115,0.0075,0.046,0.0961,112,0,0,
3V112D,112,45183,45184,45184,10.47,16.03,Petris,2023,VA,VA23,B1,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.0675,0.4,0.16875,0.0075,0.0675,0.0679,130,0,6,
3V205D,205,45176,45183,45183,10.71,16.02,Petris,2023,VA,VA23,B2,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.0576,0.4,0.144,0.0075,0.0576,0.1242,128.5,0,0,
3V304D,304,45176,45183,45183,10.59,14.19,Petris,2023,VA,VA23,B3,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.0216,0.4,0.054,0.0075,0.0216,0.0346,138,0,7.5,
3V407D,407,45176,45183,45183,10.57,15.78,Petris,2023,VA,VA23,B4,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.1064,0.4,0.266,0.0075,0.1064,0.1334,122,0,5.95,
3V112W,112,45183,45184,45184,10.58,15.17,Petris,2023,VA,VA23,B1,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0004,0.4,0.001,0.0075,0.0004,0.0679,130,0,6,
3V205W,205,45183,45184,45184,10.56,14.64,Petris,2023,VA,VA23,B2,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0004,0.4,0.001,0.0075,0.0004,0.0007,128.5,0,0,
3V304W,304,45183,45184,45184,10.64,14.65,Petris,2023,VA,VA23,B3,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.013,0.4,0.0325,0.0075,0.013,0.0346,138,0,7.5,
3V407W,407,45176,45183,45183,10.56,15.24,Petris,2023,VA,VA23,B4,5,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.027,0.4,0.0675,0.0075,0.027,0.1334,122,0,5.95,
3V105D,105,45183,45184,45184,10.75,13.59,Petris,2023,VA,VA23,B1,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0015,0.4,0.00375,0.0075,0.0015,0.071,122.5,24,0,
3V208D,208,45183,45184,45184,10.57,15.03,Petris,2023,VA,VA23,B2,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0016,0.4,0.004,0.0075,0.0016,0.0645,136.5,8.5,0,
3V302D,302,45176,45183,45183,10.6,13.9,Petris,2023,VA,VA23,B3,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.022,0.4,0.055,0.0075,0.022,0.0546,162,0,0,
3V410D,410,45176,45183,45183,10.45,15.67,Petris,2023,VA,VA23,B4,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0264,0.4,0.066,0.0075,0.0264,0.0477,86,9.5,0,
3V105W,105,45176,45183,45183,10.72,17.11,Petris,2023,VA,VA23,B1,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0695,0.4,0.17375,0.0075,0.0695,0.071,122.5,24,0,
3V208W,208,45176,45183,45183,10.48,15.9,Petris,2023,VA,VA23,B2,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0629,0.4,0.15725,0.0075,0.0629,0.0645,136.5,8.5,0,
3V302W,302,45176,45183,45183,10.71,15.4,Petris,2023,VA,VA23,B3,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0326,0.4,0.0815,0.0075,0.0326,0.0546,162,0,0,
3V410W,410,45176,45183,45183,10.74,14.26,Petris,2023,VA,VA23,B4,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0213,0.4,0.05325,0.0075,0.0213,0.0477,86,9.5,0,
3V104D,104,45183,45184,45184,10.59,15.33,Petris,2023,VA,VA23,B1,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.0019,0.4,0.00475,0.0075,0.0019,0.0714,124,0,0,
3V203D,203,45183,45184,45184,10.59,15.52,Petris,2023,VA,VA23,B2,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.1015,0.4,0.25375,0.0075,0.1015,0.1042,112,0,0,
3V311D,311,45176,45183,45183,10.57,13.67,Petris,2023,VA,VA23,B3,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.255,0.4,0.6375,0.0075,0.255,0.3418,151.5,0,0,
3V412D,412,45183,45187,45187,10.56,15.72,Petris,2023,VA,VA23,B4,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.0006,0.4,0.0015,0.0075,0.0006,0.0842,177,0,0,
3V104W,104,45176,45183,45183,10.55,15.6,Petris,2023,VA,VA23,B1,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0695,0.4,0.17375,0.0075,0.0695,0.0714,124,0,0,
3V203W,203,45183,45184,45184,10.74,15.48,Petris,2023,VA,VA23,B2,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0027,0.4,0.00675,0.0075,0.0027,0.1042,112,0,0,
3V311W,311,45176,45183,45183,10.45,14.73,Petris,2023,VA,VA23,B3,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0868,0.4,0.217,0.0075,0.0868,0.3418,151.5,0,0,
3V412W,412,45183,45184,45184,10.62,15.78,Petris,2023,VA,VA23,B4,9,Yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0836,0.4,0.209,0.0075,0.0836,0.0842,177,0,0,
3V102D,102,45183,45184,45184,10.47,15.48,Petris,2023,VA,VA23,B1,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.0009,0.4,0.00225,0.0075,0.0009,0.0388,161.5,0,0,
3V211D,211,45183,45184,45184,10.57,15.21,Petris,2023,VA,VA23,B2,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.0006,0.4,0.0015,0.0075,0.0006,0.0028,153,0,0,
3V310D,310,45176,45183,45183,10.64,15.08,Petris,2023,VA,VA23,B3,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.026,0.4,0.065,0.0075,0.026,0.035,109,0,0,
3V411D,411,45183,45187,45187,10.74,14.66,Petris,2023,VA,VA23,B4,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.0006,0.4,0.0015,0.0075,0.0006,0.0881,124.5,0,0,
3V102W,102,45183,45184,45184,10.42,14.94,Petris,2023,VA,VA23,B1,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0379,0.4,0.09475,0.0075,0.0379,0.0388,161.5,0,0,
3V211W,211,45176,45183,45183,10.59,14.94,Petris,2023,VA,VA23,B2,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0022,0.4,0.0055,0.0075,0.0022,0.0028,153,0,0,
3V310W,310,45183,45184,45184,10.65,16.41,Petris,2023,VA,VA23,B3,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.009,0.4,0.0225,0.0075,0.009,0.035,109,0,0,
3V411W,411,45176,45183,45183,10.74,15.22,Petris,2023,VA,VA23,B4,10,Yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0875,0.4,0.21875,0.0075,0.0875,0.0881,124.5,0,0,
3V106D,106,45183,45184,45184,10.56,14.43,Petris,2023,VA,VA23,B1,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.2129,0.4,0.53225,0.0075,0.2129,0.2138,143,0,7,
3V207D,207,45183,45184,45184,10.47,14.94,Petris,2023,VA,VA23,B2,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0038,0.4,0.0095,0.0075,0.0038,0.0039,132,0,2.55,
3V309D,309,45176,45183,45183,10.47,14.23,Petris,2023,VA,VA23,B3,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0454,0.4,0.1135,0.0075,0.0454,0.0929,99,0,1.3,
3V404D,404,45183,45187,45187,10.57,14.77,Petris,2023,VA,VA23,B4,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0718,0.4,0.1795,0.0075,0.0718,0.1501,87.5,0,2.43,
3V106W,106,45183,45184,45184,10.75,15.8,Petris,2023,VA,VA23,B1,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0009,0.4,0.00225,0.0075,0.0009,0.2138,143,0,7,
3V207W,207,45183,45184,45184,10.61,14.9,Petris,2023,VA,VA23,B2,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0001,0.4,0.00025,0.0075,0.0001,0.0039,132,0,2.55,
3V309W,309,45183,45184,45184,10.43,16.13,Petris,2023,VA,VA23,B3,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0475,0.4,0.11875,0.0075,0.0475,0.0929,99,0,1.3,
3V404W,404,45176,45183,45183,10.61,15.37,Petris,2023,VA,VA23,B4,11,Yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0783,0.4,0.19575,0.0075,0.0783,0.1501,87.5,0,2.43,
3V111D,111,45183,45184,45184,10.6,14.93,Petris,2023,VA,VA23,B1,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0008,0.4,0.002,0.0075,0.0008,0.0895,136.5,6.5,0,
